sample_id,split
9996_0001_001123,val
9996_0001_028242,val
9996_0001_028549,val
9996_0001_015153,val
9996_0001_076503,val
9996_0001_085116,val
9996_0001_081505,val
9996_0001_105581,val
9996_0001_095331,val
9996_0001_041051,val
9996_0001_060933,val
9996_0001_023989,val
9996_0001_068829,val
9996_0001_032957,val
9996_0001_027005,val
9996_0001_051811,val
9996_0001_007876,val
9996_0001_081385,val
9996_0001_061978,val
9996_0001_041603,val
9996_0001_037114,val
9996_0001_084757,val
9996_0001_002375,val
9996_0001_013906,val
9996_0001_076953,val
9996_0001_078530,val
9996_0001_069603,val
9996_0001_076123,val
9996_0001_051641,val
9996_0001_027480,val
9996_0001_076869,val
9996_0001_017156,val
9996_0001_060741,val
9996_0001_011073,val
9996_0001_103694,val
9996_0001_083892,val
9996_0001_108703,val
9996_0001_093535,val
9996_0001_088014,val
9996_0001_103205,val
9996_0001_096263,val
9996_0001_009315,val
9996_0001_040312,val
9996_0001_082354,val
9996_0001_081080,val
9996_0001_010928,val
9996_0001_100871,val
9996_0001_049596,val
9996_0001_001299,val
9996_0001_084580,val
9996_0001_100291,val
9996_0001_063489,val
9996_0001_017388,val
9996_0001_057794,val
9996_0001_092618,val
9996_0001_013830,val
9996_0001_007627,val
9996_0001_060543,val
9996_0001_080540,val
9996_0001_009628,val
9996_0001_085539,val
9996_0001_075989,val
9996_0001_086354,val
9996_0001_016647,val
9996_0001_099468,val
9996_0001_055774,val
9996_0001_026872,val
9996_0001_059540,val
9996_0001_084768,val
9996_0001_089128,val
9996_0001_111810,val
9996_0001_116246,val
9996_0001_065873,val
9996_0001_084985,val
9996_0001_073220,val
9996_0001_079913,val
9996_0001_101892,val
9996_0001_028085,val
9996_0001_112816,val
9996_0001_110406,val
9996_0001_111934,val
9996_0001_070802,val
9996_0001_028218,val
9996_0001_054063,val
9996_0001_001985,val
9996_0001_074188,val
9996_0001_064192,val
9996_0001_086596,val
9996_0001_088907,val
9996_0001_059316,val
9996_0001_015434,val
9996_0001_109303,val
9996_0001_108731,val
9996_0001_114679,val
9996_0001_074790,val
9996_0001_016049,val
9996_0001_083136,val
9996_0001_073637,val
9996_0001_054269,val
9996_0001_082628,val
9996_0001_108721,val
9996_0001_041881,val
9996_0001_027620,val
9996_0001_102259,val
9996_0001_077356,val
9996_0001_089360,val
9996_0001_027373,val
9996_0001_041972,val
9996_0001_097733,val
9996_0001_099476,val
9996_0001_045484,val
9996_0001_007709,val
9996_0001_008104,val
9996_0001_009847,val
9996_0001_094106,val
9996_0001_105051,val
9996_0001_102400,val
9996_0001_071130,val
9996_0001_084579,val
9996_0001_111291,val
9996_0001_068708,val
9996_0001_080616,val
9996_0001_072592,val
9996_0001_083134,val
9996_0001_041403,val
9996_0001_086104,val
9996_0001_086435,val
9996_0001_062997,val
9996_0001_104262,val
9996_0001_090147,val
9996_0001_051103,val
9996_0001_099847,val
9996_0001_075919,val
9996_0001_057880,val
9996_0001_052351,val
9996_0001_105017,val
9996_0001_102856,val
9996_0001_088223,val
9996_0001_060974,val
9996_0001_098180,val
9996_0001_091344,val
9996_0001_041903,val
9996_0001_107067,val
9996_0001_070491,val
9996_0001_096633,val
9996_0001_104743,val
9996_0001_095059,val
9996_0001_017893,val
9996_0001_071044,val
9996_0001_061620,val
9996_0001_067453,val
9996_0001_078427,val
9996_0001_100593,val
9996_0001_021609,val
9996_0001_028433,val
9996_0001_012597,val
9996_0001_069791,val
9996_0001_010149,val
9996_0001_088712,val
9996_0001_067856,val
9996_0001_087378,val
9996_0001_093310,val
9996_0001_108503,val
9996_0001_111843,val
9996_0001_066024,val
9996_0001_058342,val
9996_0001_032120,val
9996_0001_099674,val
9996_0001_062000,val
9996_0001_091916,val
9996_0001_107988,val
9996_0001_082574,val
9996_0001_019385,val
9996_0001_049765,val
9996_0001_019436,val
9996_0001_105482,val
9996_0001_108416,val
9996_0001_077686,val
9996_0001_036517,val
9996_0001_095173,val
9996_0001_016714,val
9996_0001_000756,val
9996_0001_095493,val
9996_0001_063484,val
9996_0001_110785,val
9996_0001_083261,val
9996_0001_096195,val
9996_0001_088812,val
9996_0001_105743,val
9996_0001_112944,val
9996_0001_110225,val
9996_0001_105600,val
9996_0001_028072,val
9996_0001_071434,val
9996_0001_071050,val
9996_0001_104543,val
9996_0001_071629,val
9996_0001_009581,val
9996_0001_087624,val
9996_0001_097112,val
9996_0001_108646,val
9996_0001_076391,val
9996_0001_093154,val
9996_0001_005803,val
9996_0001_106634,val
9996_0001_065259,val
9996_0001_063781,val
9996_0001_031277,val
9996_0001_090088,val
9996_0001_106043,val
9996_0001_086174,val
9996_0001_101361,val
9996_0001_095792,val
9996_0001_047879,val
9996_0001_070080,val
9996_0001_101505,val
9996_0001_058683,val
9996_0001_056430,val
9996_0001_064644,val
9996_0001_078838,val
9996_0001_022573,val
9996_0001_077420,val
9996_0001_032509,val
9996_0001_028436,val
9996_0001_099435,val
9996_0001_090689,val
9996_0001_000445,val
9996_0001_082520,val
9996_0001_107357,val
9996_0001_021191,val
9996_0001_041278,val
9996_0001_117452,val
9996_0001_108357,val
9996_0001_106106,val
9996_0001_056089,val
9996_0001_113234,val
9996_0001_064539,val
9996_0001_095526,val
9996_0001_092782,val
9996_0001_099336,val
9996_0001_009622,val
9996_0001_032085,val
9996_0001_007710,val
9996_0001_111892,val
9996_0001_109831,val
9996_0001_089754,val
9996_0001_059650,val
9996_0001_117746,val
9996_0001_057178,val
9996_0001_083918,val
9996_0001_006649,val
9996_0001_088791,val
9996_0001_028365,val
9996_0001_103550,val
9996_0001_080359,val
9996_0001_062356,val
9996_0001_037203,val
9996_0001_111175,val
9996_0001_054303,val
9996_0001_088743,val
9996_0001_072304,val
9996_0001_075740,val
9996_0001_056532,val
9996_0001_011977,val
9996_0001_087800,val
9996_0001_003353,val
9996_0001_116345,val
9996_0001_049015,val
9996_0001_031620,val
9996_0001_014339,val
9996_0001_064594,val
9996_0001_065344,val
9996_0001_037351,val
9996_0001_117569,val
9996_0001_089730,val
9996_0001_051453,val
9996_0001_106083,val
9996_0001_023132,val
9996_0001_081018,val
9996_0001_071784,val
9996_0001_085456,val
9996_0001_104303,val
9996_0001_012103,val
9996_0001_078028,val
9996_0001_007792,val
9996_0001_064025,val
9996_0001_100778,val
9996_0001_055212,val
9996_0001_112805,val
9996_0001_102393,val
9996_0001_036078,val
9996_0001_031851,val
9996_0001_045363,val
9996_0001_108477,val
9996_0001_109540,val
9996_0001_049599,val
9996_0001_105823,val
9996_0001_009559,val
9996_0001_066296,val
9996_0001_079279,val
9996_0001_093350,val
9996_0001_011151,val
9996_0001_099525,val
9996_0001_096307,val
9996_0001_064753,val
9996_0001_083970,val
9996_0001_104168,val
9996_0001_090770,val
9996_0001_072988,val
9996_0001_110860,val
9996_0001_102719,val
9996_0001_052159,val
9996_0001_111543,val
9996_0001_012253,val
9996_0001_022549,val
9996_0001_022744,val
9996_0001_080769,val
9996_0001_032106,val
9996_0001_079532,val
9996_0001_072447,val
9996_0001_012647,val
9996_0001_098172,val
9996_0001_067612,val
9996_0001_041727,val
9996_0001_058890,val
9996_0001_002714,val
9996_0001_070845,val
9996_0001_003110,val
9996_0001_056597,val
9996_0001_080227,val
9996_0001_075788,val
9996_0001_014043,val
9996_0001_070962,val
9996_0001_085672,val
9996_0001_086307,val
9996_0001_056851,val
9996_0001_023323,val
9996_0001_012793,val
9996_0001_086212,val
9996_0001_107045,val
9996_0001_118223,val
9996_0001_099808,val
9996_0001_024309,val
9996_0001_103147,val
9996_0001_045453,val
9996_0001_085531,val
9996_0001_020139,val
9996_0001_065544,val
9996_0001_100096,val
9996_0001_041677,val
9996_0001_002340,val
9996_0001_063282,val
9996_0001_116859,val
9996_0001_023271,val
9996_0001_083748,val
9996_0001_100207,val
9996_0001_074996,val
9996_0001_037176,val
9996_0001_095216,val
9996_0001_037424,val
9996_0001_071441,val
9996_0001_113940,val
9996_0001_011409,val
9996_0001_105365,val
9996_0001_085973,val
9996_0001_101990,val
9996_0001_016494,val
9996_0001_061971,val
9996_0001_051481,val
9996_0001_032848,val
9996_0001_056303,val
9996_0001_000271,val
9996_0001_055423,val
9996_0001_063720,val
9996_0001_041206,val
9996_0001_077518,val
9996_0001_066476,val
9996_0001_112291,val
9996_0001_089203,val
9996_0001_110080,val
9996_0001_084850,val
9996_0001_109469,val
9996_0001_106919,val
9996_0001_118671,val
9996_0001_094965,val
9996_0001_080252,val
9996_0001_036565,val
9996_0001_045798,val
9996_0001_091114,val
9996_0001_103154,val
9996_0001_113292,val
9996_0001_077412,val
9996_0001_036487,val
9996_0001_106301,val
9996_0001_040371,val
9996_0001_090168,val
9996_0001_051847,val
9996_0001_111160,val
9996_0001_101300,val
9996_0001_111475,val
9996_0001_083520,val
9996_0001_087280,val
9996_0001_098619,val
9996_0001_097050,val
9996_0001_032888,val
9996_0001_023409,val
9996_0001_107155,val
9996_0001_076139,val
9996_0001_083097,val
9996_0001_016553,val
9996_0001_072787,val
9996_0001_058232,val
9996_0001_064220,val
9996_0001_012059,val
9996_0001_065514,val
9996_0001_001179,val
9996_0001_085431,val
9996_0001_060403,val
9996_0001_093228,val
9996_0001_092649,val
9996_0001_023826,val
9996_0001_022462,val
9996_0001_059061,val
9996_0001_065567,val
9996_0001_058431,val
9996_0001_071867,val
9996_0001_106010,val
9996_0001_052189,val
9996_0001_080583,val
9996_0001_102845,val
9996_0001_024348,val
9996_0001_031449,val
9996_0001_076677,val
9996_0001_089330,val
9996_0001_051768,val
9996_0001_085763,val
9996_0001_023542,val
9996_0001_053605,val
9996_0001_051245,val
9996_0001_057317,val
9996_0001_051686,val
9996_0001_053095,val
9996_0001_078854,val
9996_0001_015444,val
9996_0001_110174,val
9996_0001_108284,val
9996_0001_007153,val
9996_0001_011156,val
9996_0001_063947,val
9996_0001_105591,val
9996_0001_094227,val
9996_0001_053567,val
9996_0001_015836,val
9996_0001_074940,val
9996_0001_114058,val
9996_0001_032173,val
9996_0001_111156,val
9996_0001_003186,val
9996_0001_028069,val
9996_0001_028014,val
9996_0001_033260,val
9996_0001_069837,val
9996_0001_041462,val
9996_0001_031426,val
9996_0001_021295,val
9996_0001_037730,val
9996_0001_012616,val
9996_0001_067478,val
9996_0001_106618,val
9996_0001_078923,val
9996_0001_105240,val
9996_0001_089399,val
9996_0001_032605,val
9996_0001_100936,val
9996_0001_068802,val
9996_0001_097287,val
9996_0001_093206,val
9996_0001_107318,val
9996_0001_072223,val
9996_0001_013524,val
9996_0001_112830,val
9996_0001_042116,val
9996_0001_084135,val
9996_0001_072867,val
9996_0001_061745,val
9996_0001_100281,val
9996_0001_090266,val
9996_0001_113349,val
9996_0001_014208,val
9996_0001_041150,val
9996_0001_041074,val
9996_0001_070222,val
9996_0001_062402,val
9996_0001_093057,val
9996_0001_023492,val
9996_0001_012745,val
9996_0001_068197,val
9996_0001_027450,val
9996_0001_073991,val
9996_0001_075555,val
9996_0001_109091,val
9996_0001_071053,val
9996_0001_059881,val
9996_0001_011063,val
9996_0001_089019,val
9996_0001_091392,val
9996_0001_055725,val
9996_0001_096146,val
9996_0001_022709,val
9996_0001_013640,val
9996_0001_001730,val
9996_0001_114137,val
9996_0001_062150,val
9996_0001_106268,val
9996_0001_086888,val
9996_0001_019530,val
9996_0001_093204,val
9996_0001_067041,val
9996_0001_022817,val
9996_0001_058627,val
9996_0001_088816,val
9996_0001_051352,val
9996_0001_027096,val
9996_0001_064293,val
9996_0001_020244,val
9996_0001_106692,val
9996_0001_008067,val
9996_0001_094687,val
9996_0001_081621,val
9996_0001_077598,val
9996_0001_062855,val
9996_0001_053499,val
9996_0001_108624,val
9996_0001_102274,val
9996_0001_097834,val
9996_0001_070889,val
9996_0001_045668,val
9996_0001_067352,val
9996_0001_018188,val
9996_0001_069066,val
9996_0001_075748,val
9996_0001_111622,val
9996_0001_068313,val
9996_0001_055225,val
9996_0001_040432,val
9996_0001_027331,val
9996_0001_053614,val
9996_0001_001086,val
9996_0001_075450,val
9996_0001_059235,val
9996_0001_011546,val
9996_0001_117869,val
9996_0001_086394,val
9996_0001_114476,val
9996_0001_108944,val
9996_0001_041262,val
9996_0001_003147,val
9996_0001_077313,val
9996_0001_020271,val
9996_0001_070826,val
9996_0001_037210,val
9996_0001_000996,val
9996_0001_105440,val
9996_0001_057282,val
9996_0001_056942,val
9996_0001_021183,val
9996_0001_055159,val
9996_0001_032821,val
9996_0001_040308,val
9996_0001_031847,val
9996_0001_111632,val
9996_0001_008119,val
9996_0001_061276,val
9996_0001_061364,val
9996_0001_040855,val
9996_0001_015317,val
9996_0001_102667,val
9996_0001_107755,val
9996_0001_017872,val
9996_0001_000161,val
9996_0001_083069,val
9996_0001_090560,val
9996_0001_018816,val
9996_0001_032494,val
9996_0001_102994,val
9996_0001_103676,val
9996_0001_054545,val
9996_0001_064612,val
9996_0001_027201,val
9996_0001_091598,val
9996_0001_103915,val
9996_0001_107793,val
9996_0001_057661,val
9996_0001_059514,val
9996_0001_035954,val
9996_0001_081144,val
9996_0001_082191,val
9996_0001_099595,val
9996_0001_022963,val
9996_0001_054013,val
9996_0001_076472,val
9996_0001_028051,val
9996_0001_055715,val
9996_0001_072322,val
9996_0001_058322,val
9996_0001_086484,val
9996_0001_054961,val
9996_0001_063693,val
9996_0001_070671,val
9996_0001_022337,val
9996_0001_057518,val
9996_0001_019973,val
9996_0001_036552,val
9996_0001_106760,val
9996_0001_081847,val
9996_0001_061498,val
9996_0001_106184,val
9996_0001_117965,val
9996_0001_099005,val
9996_0001_028736,val
9996_0001_060730,val
9996_0001_019871,val
9996_0001_003534,val
9996_0001_010772,val
9996_0001_116318,val
9996_0001_081915,val
9996_0001_031479,val
9996_0001_072502,val
9996_0001_059904,val
9996_0001_022691,val
9996_0001_065302,val
9996_0001_078649,val
9996_0001_008073,val
9996_0001_083517,val
9996_0001_032329,val
9996_0001_091047,val
9996_0001_068216,val
9996_0001_116454,train
9996_0001_111637,train
9996_0001_066011,train
9996_0001_061613,train
9996_0001_116279,train
9996_0001_078060,train
9996_0001_015227,train
9996_0001_003350,train
9996_0001_105654,train
9996_0001_021714,train
9996_0001_066957,train
9996_0001_011656,train
9996_0001_041284,train
9996_0001_054220,train
9996_0001_054394,train
9996_0001_023508,train
9996_0001_081096,train
9996_0001_013840,train
9996_0001_032301,train
9996_0001_020879,train
9996_0001_099855,train
9996_0001_107796,train
9996_0001_065311,train
9996_0001_064628,train
9996_0001_108214,train
9996_0001_086506,train
9996_0001_007996,train
9996_0001_066584,train
9996_0001_077967,train
9996_0001_090440,train
9996_0001_058287,train
9996_0001_057922,train
9996_0001_071882,train
9996_0001_091407,train
9996_0001_107673,train
9996_0001_063009,train
9996_0001_083805,train
9996_0001_078743,train
9996_0001_095275,train
9996_0001_064547,train
9996_0001_023866,train
9996_0001_079136,train
9996_0001_016602,train
9996_0001_073983,train
9996_0001_114385,train
9996_0001_111042,train
9996_0001_017210,train
9996_0001_003477,train
9996_0001_106514,train
9996_0001_117439,train
9996_0001_014083,train
9996_0001_095778,train
9996_0001_059263,train
9996_0001_036638,train
9996_0001_032156,train
9996_0001_019459,train
9996_0001_099084,train
9996_0001_013841,train
9996_0001_068123,train
9996_0001_092745,train
9996_0001_083624,train
9996_0001_073352,train
9996_0001_082832,train
9996_0001_072763,train
9996_0001_053703,train
9996_0001_037186,train
9996_0001_105300,train
9996_0001_112026,train
9996_0001_084958,train
9996_0001_094465,train
9996_0001_099451,train
9996_0001_113812,train
9996_0001_062615,train
9996_0001_009487,train
9996_0001_077915,train
9996_0001_086231,train
9996_0001_105526,train
9996_0001_023432,train
9996_0001_064615,train
9996_0001_045602,train
9996_0001_103158,train
9996_0001_107568,train
9996_0001_072130,train
9996_0001_117070,train
9996_0001_049609,train
9996_0001_046092,train
9996_0001_085884,train
9996_0001_074620,train
9996_0001_052127,train
9996_0001_023163,train
9996_0001_076607,train
9996_0001_062662,train
9996_0001_104348,train
9996_0001_036293,train
9996_0001_087290,train
9996_0001_083913,train
9996_0001_096185,train
9996_0001_011857,train
9996_0001_054380,train
9996_0001_082539,train
9996_0001_057653,train
9996_0001_045518,train
9996_0001_117493,train
9996_0001_063976,train
9996_0001_117166,train
9996_0001_094218,train
9996_0001_051744,train
9996_0001_064432,train
9996_0001_046381,train
9996_0001_114559,train
9996_0001_084765,train
9996_0001_081387,train
9996_0001_010294,train
9996_0001_098946,train
9996_0001_118298,train
9996_0001_093024,train
9996_0001_099695,train
9996_0001_056996,train
9996_0001_013825,train
9996_0001_060106,train
9996_0001_091937,train
9996_0001_114319,train
9996_0001_065339,train
9996_0001_114430,train
9996_0001_105979,train
9996_0001_020053,train
9996_0001_014200,train
9996_0001_103394,train
9996_0001_015827,train
9996_0001_095737,train
9996_0001_098423,train
9996_0001_003105,train
9996_0001_076506,train
9996_0001_084641,train
9996_0001_078333,train
9996_0001_015952,train
9996_0001_026810,train
9996_0001_107959,train
9996_0001_013632,train
9996_0001_058170,train
9996_0001_082131,train
9996_0001_067012,train
9996_0001_103408,train
9996_0001_069651,train
9996_0001_068122,train
9996_0001_066870,train
9996_0001_094270,train
9996_0001_056116,train
9996_0001_086804,train
9996_0001_070951,train
9996_0001_041287,train
9996_0001_117273,train
9996_0001_040511,train
9996_0001_009618,train
9996_0001_095663,train
9996_0001_101010,train
9996_0001_059243,train
9996_0001_053165,train
9996_0001_097806,train
9996_0001_081402,train
9996_0001_052482,train
9996_0001_106670,train
9996_0001_017970,train
