sample_id,filepath,label,exp_id,mean_intensity,std_intensity,dynamic_range,pct_zero,sharpness,outlier_mean_intensity,outlier_std_intensity,outlier_dynamic_range,outlier_pct_zero,outlier_sharpness,n_outlier_metrics,outlier_in
5738_0000_112401,images/5738_0000_112401.png,live,exp-20260310120827-5738,249.96164044899018,26.755014766672424,255.0,0.1774428295153219,288.19751922570623,True,False,False,False,False,1,mean_intensity
5738_0000_112414,images/5738_0000_112414.png,live,exp-20260310120827-5738,248.07625294047287,27.54608569828408,255.0,0.1814122243929668,305.3211794678457,True,False,False,False,False,1,mean_intensity
5738_0000_112438,images/5738_0000_112438.png,live,exp-20260310120827-5738,247.18556988775694,28.45950026048511,255.0,0.19537869574752287,305.57460326821797,True,False,False,False,False,1,mean_intensity
5738_0000_112455,images/5738_0000_112455.png,live,exp-20260310120827-5738,243.5330395597384,27.615466653915327,255.0,0.18543627372786728,206.69536947884316,True,False,False,False,False,1,mean_intensity
5738_0000_112457,images/5738_0000_112457.png,live,exp-20260310120827-5738,250.14455165264542,26.721641187065718,255.0,0.19137992902994297,361.5063883583204,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_112466,images/5738_0000_112466.png,dead,exp-20260310120827-5738,247.15098176019137,27.6740797283287,255.0,0.187381640586066,192.23666944314087,True,False,False,False,False,1,mean_intensity
5738_0000_112491,images/5738_0000_112491.png,live,exp-20260310120827-5738,246.84336124401915,29.5631714510791,255.0,0.1893939393939394,366.9968853897654,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_112501,images/5738_0000_112501.png,live,exp-20260310120827-5738,236.4356607384959,32.58690717457159,255.0,0.20535927904936596,229.66250927191612,True,False,False,False,False,1,mean_intensity
5738_0000_112507,images/5738_0000_112507.png,live,exp-20260310120827-5738,243.26880283936833,29.05811295723447,255.0,0.18743021215504865,197.63846889753992,True,False,False,False,False,1,mean_intensity
5738_0000_112525,images/5738_0000_112525.png,live,exp-20260310120827-5738,232.74836523125998,31.27974369697718,255.0,0.1953748006379585,113.46520283878114,True,False,False,False,False,1,mean_intensity
5738_0000_112567,images/5738_0000_112567.png,live,exp-20260310120827-5738,247.1714952246127,27.63042655386492,255.0,0.19340817099674995,266.61919141526124,True,False,False,False,False,1,mean_intensity
5738_0000_112570,images/5738_0000_112570.png,live,exp-20260310120827-5738,241.92273796706144,31.664989559070076,255.0,0.19141045579614788,276.1914384499204,True,False,False,False,False,1,mean_intensity
5738_0000_112585,images/5738_0000_112585.png,live,exp-20260310120827-5738,244.7437344232878,29.647889176797516,255.0,0.18741900109660053,421.347541488372,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_112617,images/5738_0000_112617.png,dead,exp-20260310120827-5738,240.28331040532728,30.86679284013914,255.0,0.18741152780269954,440.02745983989615,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_112632,images/5738_0000_112632.png,live,exp-20260310120827-5738,238.56940346120106,30.0203121969193,255.0,0.18542148496690328,366.8397457785488,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_113683,images/5738_0000_113683.png,live,exp-20260310120827-5738,186.24874447267854,32.82896531081862,255.0,0.21008823705956503,340.58363377879135,False,False,False,False,True,1,sharpness
5738_0000_113692,images/5738_0000_113692.png,dead,exp-20260310120827-5738,205.24291925961384,32.26644995982292,255.0,0.22139779798946865,495.8413712658936,False,False,False,True,True,2,"pct_zero,sharpness"
5738_0000_113696,images/5738_0000_113696.png,live,exp-20260310120827-5738,184.20722254491557,33.57518919935484,255.0,0.2283333667154045,312.8085127849727,False,True,False,True,False,2,"std_intensity,pct_zero"
5738_0000_113700,images/5738_0000_113700.png,dead,exp-20260310120827-5738,191.41124555728604,32.37791068006138,255.0,0.18769218481690028,356.2297611945763,False,False,False,False,True,1,sharpness
5738_0000_113707,images/5738_0000_113707.png,live,exp-20260310120827-5738,200.18606044867056,31.762437796287006,255.0,0.2217383487484768,466.94903008915486,False,False,False,True,True,2,"pct_zero,sharpness"
5738_0000_113727,images/5738_0000_113727.png,live,exp-20260310120827-5738,181.2588110360857,33.31869693559642,255.0,0.2384339497886153,280.6502248111411,False,True,False,True,False,2,"std_intensity,pct_zero"
5738_0000_113729,images/5738_0000_113729.png,live,exp-20260310120827-5738,192.3521016969479,31.515499472034534,255.0,0.19587855529571663,414.3307139164128,False,False,False,False,True,1,sharpness
5738_0000_113732,images/5738_0000_113732.png,live,exp-20260310120827-5738,200.26075059420376,32.694309414279275,255.0,0.22170291808975973,330.15261794184624,False,False,False,True,False,1,pct_zero
5738_0000_113746,images/5738_0000_113746.png,live,exp-20260310120827-5738,192.37168425056555,32.47310885867025,255.0,0.19218834457768613,342.8743961348502,False,False,False,False,True,1,sharpness
5738_0000_113749,images/5738_0000_113749.png,dead,exp-20260310120827-5738,201.08848516273133,34.14727022709791,255.0,0.20939693682195276,313.0892110114969,False,True,False,False,False,1,std_intensity
5738_0000_113755,images/5738_0000_113755.png,live,exp-20260310120827-5738,189.26389083415035,31.41158416374494,255.0,0.20608655635366854,407.37118076979976,False,False,False,False,True,1,sharpness
5738_0000_113757,images/5738_0000_113757.png,live,exp-20260310120827-5738,197.39844203696657,30.363137573893887,255.0,0.1962472715621683,391.76074617237356,False,False,False,False,True,1,sharpness
5738_0000_113769,images/5738_0000_113769.png,dead,exp-20260310120827-5738,189.28739929229724,29.452157926385294,255.0,0.1999160352651886,481.27549948518174,False,False,False,False,True,1,sharpness
5738_0000_113780,images/5738_0000_113780.png,live,exp-20260310120827-5738,200.19925307557116,31.83289464155413,255.0,0.20570378654737176,381.7734647800999,False,False,False,False,True,1,sharpness
5738_0000_113787,images/5738_0000_113787.png,live,exp-20260310120827-5738,206.40267545173205,29.68105685615696,255.0,0.1816911250873515,399.8229620509186,False,False,False,False,True,1,sharpness
5738_0000_113795,images/5738_0000_113795.png,dead,exp-20260310120827-5738,204.095625798212,31.22444605294636,255.0,0.203544061302682,370.9330960839565,False,False,False,False,True,1,sharpness
5738_0000_113808,images/5738_0000_113808.png,live,exp-20260310120827-5738,197.509280696152,32.35197121665064,255.0,0.22553089573686733,568.2961798285612,False,False,False,True,True,2,"pct_zero,sharpness"
5738_0000_113834,images/5738_0000_113834.png,live,exp-20260310120827-5738,206.1508794320584,33.2955455928248,255.0,0.19941770031507997,615.9231783810753,False,True,False,False,True,2,"std_intensity,sharpness"
5738_0000_113838,images/5738_0000_113838.png,live,exp-20260310120827-5738,204.14185614756553,31.822648112141316,255.0,0.2016249775417723,393.6138484754843,False,False,False,False,True,1,sharpness
5738_0000_113845,images/5738_0000_113845.png,dead,exp-20260310120827-5738,205.2462777544617,29.074828402006894,255.0,0.19785358834462496,408.4470221410807,False,False,False,False,True,1,sharpness
5738_0000_113848,images/5738_0000_113848.png,dead,exp-20260310120827-5738,195.23043234811823,33.2654427867569,255.0,0.22597288325400955,361.80620750407815,False,True,False,True,True,3,"std_intensity,pct_zero,sharpness"
5738_0000_113862,images/5738_0000_113862.png,live,exp-20260310120827-5738,197.2188207481017,32.25839878642963,255.0,0.21437300903572215,436.7429473414126,False,False,False,True,True,2,"pct_zero,sharpness"
5738_0000_113866,images/5738_0000_113866.png,dead,exp-20260310120827-5738,200.21023973832223,32.92705105154941,255.0,0.19745502413339183,400.04905981552,False,True,False,False,True,2,"std_intensity,sharpness"
5738_0000_113896,images/5738_0000_113896.png,live,exp-20260310120827-5738,224.66166942445327,30.932071225162904,255.0,0.19138374434321484,613.9036013967012,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_113925,images/5738_0000_113925.png,dead,exp-20260310120827-5738,224.46637289892928,30.350816204878505,255.0,0.2033776643470979,502.79759925983865,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_113932,images/5738_0000_113932.png,live,exp-20260310120827-5738,214.8141520537834,30.196690198750332,255.0,0.1855287569573284,497.20496651020176,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_113951,images/5738_0000_113951.png,dead,exp-20260310120827-5738,220.2063074377529,31.515534458940333,255.0,0.19536311624105415,509.70212885375133,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_113958,images/5738_0000_113958.png,dead,exp-20260310120827-5738,220.8168002871844,29.736546502691034,255.0,0.19145626420964462,472.94011618377175,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_113976,images/5738_0000_113976.png,live,exp-20260310120827-5738,219.4393531534765,30.609331480901844,255.0,0.19142190584435007,472.4517567685979,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_113984,images/5738_0000_113984.png,live,exp-20260310120827-5738,233.93513071569586,28.180720886752596,255.0,0.18744890023331406,481.9182498822343,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_113991,images/5738_0000_113991.png,live,exp-20260310120827-5738,223.55354614878473,29.007711736285096,255.0,0.19141427232668037,436.23511798158887,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114001,images/5738_0000_114001.png,live,exp-20260310120827-5738,220.84769387226066,29.40593377316105,255.0,0.18744142455482662,533.0268566668608,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114006,images/5738_0000_114006.png,dead,exp-20260310120827-5738,216.688307545063,30.55448575263671,255.0,0.17945445844632318,595.4787194691751,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114007,images/5738_0000_114007.png,dead,exp-20260310120827-5738,227.94661297396436,30.039859300523844,255.0,0.20334117459431442,462.8346439799023,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114008,images/5738_0000_114008.png,dead,exp-20260310120827-5738,220.2317999641084,30.60175476954743,255.0,0.19142190584435007,455.5498634178839,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114012,images/5738_0000_114012.png,live,exp-20260310120827-5738,220.32943263825206,31.72182677276235,255.0,0.19137992902994297,426.46472468447286,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114033,images/5738_0000_114033.png,dead,exp-20260310120827-5738,220.4919248713961,31.46812160180282,255.0,0.19141045579614788,378.2048417488957,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114046,images/5738_0000_114046.png,dead,exp-20260310120827-5738,220.69323734120417,30.73328388220889,255.0,0.20142392756715793,602.0010015521539,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114056,images/5738_0000_114056.png,live,exp-20260310120827-5738,232.19837741941913,28.98587914458622,255.0,0.19335419698207984,476.8974083624013,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114069,images/5738_0000_114069.png,dead,exp-20260310120827-5738,229.41158645987002,29.535633089266312,255.0,0.19935409273952395,493.70482429342155,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114073,images/5738_0000_114073.png,dead,exp-20260310120827-5738,216.15617585484998,29.638373952325924,255.0,0.19938191606021335,514.5797380489896,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114085,images/5738_0000_114085.png,live,exp-20260310120827-5738,223.57795988355863,31.432118938850884,255.0,0.21533676277066632,516.0754115981887,True,False,False,True,True,3,"mean_intensity,pct_zero,sharpness"
5738_0000_114090,images/5738_0000_114090.png,dead,exp-20260310120827-5738,243.7430371418888,27.4135615969805,255.0,0.18142307462269983,536.9819570730893,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114096,images/5738_0000_114096.png,dead,exp-20260310120827-5738,250.52591174652548,24.971847951634388,255.0,0.1874339494725928,433.5947266671696,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114104,images/5738_0000_114104.png,dead,exp-20260310120827-5738,239.1738185443669,27.965563435414534,255.0,0.19142572283150547,555.7309755248542,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114121,images/5738_0000_114121.png,live,exp-20260310120827-5738,236.59643070787638,30.910204480057025,255.0,0.18544366899302095,374.58377513868595,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114137,images/5738_0000_114137.png,dead,exp-20260310120827-5738,238.73028375441186,29.41889751840257,255.0,0.18744142455482662,270.9732639331406,True,False,False,False,False,1,mean_intensity
5738_0000_114153,images/5738_0000_114153.png,live,exp-20260310120827-5738,248.13358451448278,27.98422406013077,255.0,0.18340210912425492,527.7841463060867,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114162,images/5738_0000_114162.png,dead,exp-20260310120827-5738,233.96780816456706,30.427465048690856,255.0,0.21129006538032213,295.67324619850916,True,False,False,False,False,1,mean_intensity
5738_0000_114195,images/5738_0000_114195.png,live,exp-20260310120827-5738,242.8456845505114,27.77274904680885,255.0,0.185417788145224,299.5943088310372,True,False,False,False,False,1,mean_intensity
5738_0000_114230,images/5738_0000_114230.png,live,exp-20260310120827-5738,248.07859008353435,27.6414104682938,255.0,0.18939771526545585,334.2136622827733,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114232,images/5738_0000_114232.png,dead,exp-20260310120827-5738,223.88734247886424,32.174372586517514,255.0,0.23129685755303875,324.45709253550194,True,False,False,True,False,2,"mean_intensity,pct_zero"
5738_0000_114240,images/5738_0000_114240.png,dead,exp-20260310120827-5738,247.36818707388062,27.247466742076078,255.0,0.19536701088473346,509.39079993066207,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114242,images/5738_0000_114242.png,dead,exp-20260310120827-5738,242.33923444976077,29.612580703766074,255.0,0.19138755980861244,378.12463438474765,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114244,images/5738_0000_114244.png,dead,exp-20260310120827-5738,246.27937716814864,27.719335116317207,255.0,0.1814266916543722,250.39641887742155,True,False,False,False,False,1,mean_intensity
5738_0000_114245,images/5738_0000_114245.png,dead,exp-20260310120827-5738,241.06347181245513,30.613928541090974,255.0,0.18140499162746193,355.91870808932606,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114256,images/5738_0000_114256.png,live,exp-20260310120827-5738,250.01837934815111,27.368462380369547,255.0,0.1814013754609788,501.53542210476263,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114257,images/5738_0000_114257.png,dead,exp-20260310120827-5738,246.1328190407846,28.96130808646671,255.0,0.18737790535422397,403.19459677420724,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_114267,images/5738_0000_114267.png,dead,exp-20260310120827-5738,246.14440346855378,30.43308117504884,255.0,0.20930927937805244,374.67372793443275,True,False,False,False,True,2,"mean_intensity,sharpness"
